frmse_area
2.483828872685801548e-01
3.490193123794759211e-01
4.102877449235972085e-01
3.172551852498494140e-01
3.203123691080461133e-01
3.550423843083127529e-01
3.974307987797200403e-01
3.516711946208246342e-01
3.084129784731451940e-01
4.438752592315806100e-01
3.779668190488881807e-01
3.018626564058322082e-01
3.104882123574375097e-01
3.721115985389112368e-01
3.345946178130675963e-01
3.179389244024191652e-01
4.482096544280054218e-01
3.455092838500570807e-01
4.458903199610314005e-01
3.851381722587788325e-01
4.162254236937008023e-01
3.825137643922650321e-01
3.843189249249774342e-01
2.665603101195230251e-01
4.135111689377834465e-01
3.245116803026896202e-01
3.775471719183761676e-01
3.749357651152383508e-01
3.735221349013058689e-01
3.065796474757086498e-01
3.037734098936312743e-01
3.448580673017330178e-01
3.704357812195084865e-01
3.283834378255774955e-01
3.133490884351136097e-01
2.375569116434267380e-01
3.542731228954065781e-01
3.646062527801112729e-01
2.871157309870749907e-01
3.934913038157381582e-01
3.249763418653924818e-01
3.522790352896025823e-01
2.348501812543831169e-01
3.898520100474852090e-01
3.210193400235178407e-01
2.886766973590285112e-01
3.698989010211777284e-01
3.790344060934444648e-01
2.885264412995657834e-01
3.507278026569137230e-01
2.330729945017347426e-01
2.919160219314189675e-01
3.269180463314371732e-01
4.022962209166672243e-01
3.450044609628201142e-01
3.089255203504857605e-01
2.572050809318149889e-01
2.873990344762702986e-01
2.602928078708287574e-01
3.618360888163482114e-01
4.434036584669130976e-01
4.110271694220203331e-01
3.593183912676514158e-01
3.464326077631813550e-01
2.809512466326368196e-01
3.872690970690234047e-01
2.983418781647425577e-01
3.559081853892353542e-01
3.272639552235817040e-01
2.700730154772775782e-01
3.711820257558633429e-01
2.855502162464932381e-01
2.888769665321143654e-01
3.513904756830601994e-01
3.001925415812414788e-01
4.148241076648390147e-01
2.239422663308382189e-01
3.233925528799596050e-01
3.042347837706501079e-01
2.800819106259188063e-01
3.086082676906850009e-01
3.091230357468291445e-01
2.711890143357391092e-01
3.438152131091725683e-01
2.465620821352562941e-01
3.857059123667903600e-01
2.897339575206507867e-01
3.597780990604051432e-01
2.541026239345530180e-01
3.464465630366005411e-01
2.626580752641584637e-01
3.152899879371833247e-01
1.743614526034713841e-01
3.791800802145830485e-01
3.726784060450519243e-01
2.679201779264936967e-01
2.848024293392774631e-01
2.484872738827920424e-01
2.353314989257873358e-01
3.499369305883153203e-01
3.236784749925086246e-01
2.326982330478762351e-01
2.530383882174137011e-01
2.648814562986825383e-01
3.474520762701120424e-01
3.888008592114864936e-01
3.672988121152974128e-01
3.840996990702146840e-01
3.896846138813476190e-01
3.215426126765781323e-01
3.021409086023312263e-01
2.900483552767052498e-01
4.052953349120600457e-01
2.755916408651718497e-01
3.501572998674826742e-01
3.650767948854143352e-01
2.445687049233756238e-01
4.102789740827229581e-01
3.379819455559472940e-01
3.359669474162330638e-01
2.128883980574753365e-01
3.110574550367667390e-01
2.713433185201641340e-01
2.547338478446031229e-01
3.596172291949807365e-01
2.952879375597040612e-01
2.501645500734517857e-01
3.114241529026246513e-01
3.369876091369288784e-01
3.016284671394557360e-01
2.822782760449887851e-01
4.074875481360118457e-01
3.460851655982289943e-01
2.638461157681647462e-01
3.510323384117429724e-01
3.604724803495976126e-01
3.496289507159578425e-01
3.345610753715799190e-01
3.324875850464845128e-01
3.521430045483428528e-01
3.257388920713977232e-01
3.430969001209763225e-01
3.337510066539373654e-01
3.081053415797673223e-01
3.763600371191697658e-01
3.911795771276778133e-01
3.536353585140140643e-01
4.688853953288134591e-01
3.152080503553142399e-01
2.270912038592134974e-01
3.020304863489530200e-01
3.785683429305789494e-01
2.736329095508251985e-01
2.738086692165747627e-01
3.852656568665019376e-01
2.045090983453982103e-01
3.131331120827248182e-01
3.264334547641719042e-01
2.865768563656261314e-01
2.849358487315938326e-01
3.993083893175246035e-01
3.536137877239266536e-01
3.575441807247457526e-01
3.865531998065669939e-01
2.592935911467977861e-01
3.028013952335458780e-01
3.041770973761806496e-01
3.137313797778332192e-01
2.828535098930871627e-01
3.470458106889175443e-01
2.541686964339351373e-01
3.572207774314688500e-01
4.298228043648771313e-01
3.178284730320931617e-01
2.087026942514528804e-01
2.098219109543218996e-01
2.539938275707384063e-01
3.324548214029071636e-01
3.807936810261828842e-01
3.348450454499918849e-01
3.508003845942827548e-01
3.426418237643586995e-01
3.018805859038318218e-01
2.590568876868790671e-01
3.420119570717820578e-01
3.984832568908183714e-01
4.182937905260666334e-01
2.534612758347009609e-01
3.101170050662162003e-01
3.154992799445709983e-01
3.310271916924935609e-01
2.513562112976343021e-01
3.124863043689797282e-01
3.988253674727185727e-01
2.569220355562285008e-01
3.525668528452720052e-01
3.999334882291302740e-01
2.376193977270327773e-01
3.762500156230672577e-01
2.720444064962065922e-01
3.140774181705431878e-01
2.090189448231511704e-01
3.270884431384883939e-01
2.883513925721839510e-01
3.960770249660472420e-01
3.135160662613804550e-01
3.938713834600226504e-01
3.990355670763345852e-01
3.474608654194207835e-01
4.124742705235165952e-01
4.439419682600366235e-01
3.290362822406092680e-01
3.504951519001771598e-01
2.455427562025264132e-01
3.960880547845271327e-01
4.229030322971642497e-01
3.281526181364792794e-01
3.856664164384726035e-01
3.772116196658196752e-01
3.604881784862582483e-01
4.037886297990072593e-01
3.573917309397912634e-01
3.365060925541962789e-01
4.290122290038734243e-01
4.290423570567399314e-01
2.816641540002421396e-01
3.152970252341819046e-01
3.594601407727675557e-01
3.848440610213549329e-01
2.514594377458646557e-01
3.436890059748851090e-01
3.576115402356535578e-01
3.645503632885765954e-01
3.330897952944776308e-01
3.236680205510444330e-01
3.259275608138487157e-01
3.442292599149577859e-01
2.633401649097306119e-01
3.983894061694824296e-01
2.690118617348292718e-01
2.060726951872653978e-01
3.281011387960797165e-01
3.691239448134963630e-01
3.290279251654285586e-01
2.881258706943997661e-01
3.135756598646701199e-01
3.125724982684013331e-01
3.334211274925009683e-01
3.185512302241758631e-01
3.988672457224791135e-01
2.908104344821819121e-01
2.888063099897777430e-01
3.038586682766633018e-01
3.831137039075045991e-01
3.586815927922863967e-01
3.504832215691570663e-01
3.743238740106906715e-01
3.086314038683930505e-01
2.387878550786064757e-01
3.484471781147846503e-01
2.781622488020856210e-01
2.833919786824499187e-01
3.325155613143411237e-01
3.427333485473081920e-01
2.622389196559640201e-01
2.804729699331245385e-01
3.864009647960841010e-01
2.787227586118398714e-01
4.008663948027280655e-01
3.459373161772565930e-01
2.500764891572276327e-01
3.067538693825846430e-01
3.949104067050159816e-01
2.898342986760232276e-01
3.103911410031214291e-01
2.557616136426549835e-01
4.716280206015688869e-01
1.995788030024144843e-01
3.849384642613413732e-01
3.643654015705090621e-01
3.082775977760065511e-01
1.988035782459254275e-01
3.214193035995796532e-01
3.855894347795686961e-01
3.224472783464029657e-01
4.062225709846453703e-01
2.601672845663061118e-01
3.263285755790128473e-01
3.612336966726834575e-01
2.026860228635760652e-01
2.884245251096066442e-01
3.019107969013856141e-01
3.454341659613140991e-01
2.716046647456119012e-01
3.623515036040025339e-01
2.414318262326961007e-01
3.879096335290688757e-01
2.731483548664123684e-01
2.702164733615944892e-01
3.309026631314159195e-01
3.800823142318324188e-01
3.747232262917352119e-01
3.735680757112145867e-01
3.143413696936692703e-01
3.993019417672286631e-01
3.656428926846605476e-01
2.860817753496576188e-01
3.023760308201959845e-01
3.692166193739987445e-01
2.144086371005578806e-01
3.075778511861975706e-01
3.755744541630784972e-01
3.947830213220652751e-01
3.486763590088083897e-01
4.747737641667795772e-01
3.116221559404037666e-01
4.529262350616642951e-01
3.690397908863595200e-01
3.535334171433247019e-01
3.743488659646591055e-01
2.895699973664478399e-01
3.885201227981810446e-01
3.927338586608337678e-01
3.949300934181103062e-01
3.612323500445246971e-01
2.864427921249957931e-01
4.015921463473375308e-01
3.582669820454770782e-01
2.779655606011046109e-01
3.528265836833132107e-01
4.078937894638898221e-01
4.492819118994684779e-01
3.655239734617889424e-01
2.883990534696987407e-01
4.369649573254342223e-01
3.050128933057891234e-01
2.712273946013849524e-01
2.473728178155533142e-01
4.557061822997446887e-01
2.160816090228862840e-01
3.540159292157448734e-01
1.954422908365738565e-01
2.942438443337679344e-01
3.667306139673208176e-01
3.125361014059949150e-01
3.496746956948461604e-01
3.515001950408233045e-01
3.941181868035789626e-01
3.353059383743627886e-01
3.830740780023476066e-01
2.638496128633766591e-01
4.292003704181832635e-01
3.768753470626214352e-01
4.101145116513899569e-01
2.549080706963862686e-01
3.772511965562665437e-01
3.739736966159009079e-01
4.041356402725556074e-01
3.791221581566186494e-01
3.460157834568645674e-01
3.312121375034923765e-01
3.237684148183578858e-01
3.410832465011255921e-01
2.953185790226173224e-01
3.799157853346741276e-01
2.645629515644479235e-01
3.759210239817949994e-01
3.447971487049367179e-01
3.876073641263820257e-01
3.392864488913661103e-01
2.992099433561732913e-01
3.213663213585100098e-01
3.607933614560340230e-01
3.573536220923252960e-01
3.413328246233800489e-01
3.891229787124448891e-01
1.889426614737439447e-01
2.785588005387488741e-01
2.885597315194609602e-01
3.535189520676255692e-01
3.632647948474352351e-01
3.623572968835612196e-01
3.099073639586180651e-01
3.395616450507243367e-01
3.588936858996505386e-01
3.707431029831358416e-01
4.240688365061446863e-01
3.741414642621294084e-01
1.831267578313054978e-01
2.679474476190035759e-01
1.965620554458796243e-01
2.842148303682159316e-01
2.950985943282114499e-01
3.002088582832075359e-01
2.223843490749708718e-01
3.422840702508974653e-01
3.883579965145571578e-01
2.435448517667329893e-01
3.876979393931306306e-01
3.043972532351684745e-01
3.397835539823695905e-01
2.786581607066652144e-01
3.474827702580896016e-01
3.366174898003476690e-01
3.044169355221159057e-01
3.728258871186851953e-01
3.638246415408361023e-01
2.786028111733520052e-01
3.910779391528951265e-01
4.046190082119767717e-01
3.302317952555239855e-01
3.539513158374469892e-01
3.530884765917035040e-01
3.053016848588160359e-01
