# DES-SN Y5 (Dovekie HD): CID z_HD mu sigma_total
# sigma_total = sqrt(MUERR^2 + MUERR_VPEC^2 + MUERR_SYS^2)
# N_unique_SN = 1820 (1623 DES + 197 external low-z); N_rows = 1820
# Source: DES Collaboration, DES-SN5YR data release (public)
1501075 0.38373 41.23591 262.778504
1281886 0.38393 41.46707 0.186445
1291788 0.38400 41.77543 0.277880
1289913 0.38495 41.04571 0.221651
1249090 0.38620 41.59525 0.169034
1338170 0.38676 41.64110 0.174501
1257022 0.38683 41.60627 0.136243
1336464 0.38732 41.67321 0.265253
1847165 0.38748 41.35510 0.190710
1702096 0.38809 41.89120 0.277096
1702083 0.38884 41.61793 0.153130
1879414 0.38889 41.58500 0.136170
1260058 0.38948 41.14367 0.223767
1643313 0.39044 41.64288 0.197571
1435067 0.39136 41.57298 0.158361
1307953 0.39146 41.58434 150.615106
1773237 0.39186 41.61736 0.195404
1331130 0.39189 41.95625 0.259934
1923155 0.39201 41.57270 0.322177
1618036 0.39216 41.67219 0.146907
1246626 0.39282 41.54316 0.410652
1790098 0.39298 41.61587 0.141699
1263291 0.39362 41.68750 0.314742
1315910 0.39365 42.25254 0.328606
1317783 0.39436 41.55427 0.186982
1431064 0.39494 41.74977 0.170204
1336002 0.39496 40.94218 0.238340
1291794 0.39512 41.69227 0.151897
1329198 0.39521 41.14772 5.763576
1318304 0.39764 41.37364 0.252758
1291783 0.39821 41.83358 0.174288
1254762 0.39827 41.80643 0.301185
1920362 0.39835 41.44377 0.252545
1265832 0.39876 41.94071 0.277138
1335885 0.39932 41.77158 0.235635
1300517 0.40031 41.51903 0.181042
1320367 0.40109 42.44441 279.388706
1275873 0.40188 41.57734 0.183411
1581048 0.40194 41.59565 0.146765
1408024 0.40228 41.50684 0.237608
1253131 0.40349 42.11665 0.346661
1329615 0.40360 41.73836 0.158583
1257419 0.40361 41.68997 0.169106
1342778 0.40457 41.50941 266.174311
1530120 0.40467 41.66284 183.652126
1304777 0.40476 41.65098 0.145717
1284601 0.40512 41.74579 0.141626
1880632 0.40538 41.53219 0.123743
1331513 0.40572 41.79768 0.218812
1537020 0.40597 41.82821 0.157012
1318266 0.40626 41.74051 0.195329
1262588 0.40644 42.13934 0.484661
1308314 0.40647 41.79909 0.154476
1847151 0.40684 41.88516 0.210881
1312213 0.40697 42.23683 0.247022
1719037 0.40746 41.71383 0.259614
1916207 0.40841 41.73184 0.167849
1892217 0.40897 41.71107 0.124268
1341370 0.40900 41.75601 0.211208
1306390 0.40911 41.94595 0.227496
1300160 0.40925 41.56159 0.182315
1337971 0.41066 42.20685 0.283284
1495047 0.41097 41.81159 0.117175
1307277 0.41113 41.65090 0.207187
1430136 0.41235 41.82979 0.182940
1315296 0.41257 41.68001 0.263730
1300025 0.41357 41.65307 0.215822
1292997 0.41447 41.75128 0.252614
1301963 0.41527 41.74117 0.121291
1260949 0.41568 41.64874 0.154899
1289600 0.41962 41.85497 0.243169
1265426 0.42029 41.98525 0.166789
1306578 0.42044 41.58688 0.117694
1338762 0.42054 41.74141 0.147047
1896164 0.42068 41.57618 0.128897
1306626 0.42089 41.70125 0.155536
1337311 0.42131 41.91931 0.144084
1876308 0.42147 41.98488 0.159772
1306991 0.42199 41.63381 0.166883
1332721 0.42224 42.12211 0.221217
1257256 0.42235 41.72469 0.227410
1431072 0.42267 42.10023 0.273119
1567044 0.42273 41.77707 0.164611
1368143 0.42348 41.72135 0.158565
1318659 0.42354 42.34670 14.273281
1282018 0.42376 41.69933 0.156525
1302523 0.42391 41.85669 0.108241
1311632 0.42420 41.74060 0.155221
1516019 0.42436 42.02518 0.176061
1776329 0.42445 41.57869 0.234638
1312274 0.42450 41.87683 0.193206
1264039 0.42460 42.03716 0.119387
1305387 0.42467 42.18998 0.308328
1632070 0.42513 42.15260 0.261380
1295027 0.42561 41.76441 0.146967
1280039 0.42569 41.78831 0.276598
1258940 0.42593 41.84724 0.127665
1338324 0.42602 42.16596 0.270080
1335432 0.42692 41.93286 0.133509
1408068 0.42713 41.89593 0.230265
1264106 0.42749 41.55512 0.996116
1655086 0.42781 41.90016 0.142656
1336359 0.42821 42.27783 0.268350
1293789 0.42857 41.90901 0.130368
1618042 0.42893 41.99425 0.117221
1810236 0.42926 41.78248 0.570903
1265040 0.42981 41.45573 0.219159
1260107 0.42982 41.89811 0.328455
1304456 0.42989 41.69169 0.109200
1260159 0.43034 41.92619 0.207470
1916124 0.43071 41.74154 0.200030
1290007 0.43112 41.79286 0.235091
1899442 0.43144 41.86531 0.147710
1317526 0.43160 42.00453 0.137147
1251225 0.43172 42.03657 0.978284
1922297 0.43225 41.66478 0.191118
1883111 0.43278 41.71503 0.169546
1367571 0.43311 41.75842 0.168293
1310485 0.43313 41.91390 0.184867
1252521 0.43322 41.89547 0.148751
1314067 0.43365 41.79666 0.113002
1277945 0.43369 41.98253 0.162135
1251390 0.43398 41.79445 0.129928
1660018 0.43435 41.60541 0.207202
1861164 0.43446 41.74381 0.153613
1909346 0.43448 42.25091 0.275320
1933168 0.43495 41.68241 0.126066
1321166 0.43510 42.08860 0.138053
1297063 0.43516 41.94989 0.181342
1559178 0.43550 42.48549 0.557000
1263930 0.43578 42.07077 0.244542
1501097 0.43587 41.80467 0.221472
1313698 0.43619 41.84314 0.158285
1256701 0.43629 42.28125 0.236792
1908380 0.43668 42.05232 0.190663
1336008 0.43764 41.61194 0.168156
1308916 0.43769 42.01730 0.200667
1333246 0.43774 41.96413 0.307168
1316831 0.43848 41.96879 0.138848
1253148 0.43868 42.06142 0.207929
1334614 0.43941 42.79751 289.785613
1310294 0.43967 41.94286 0.162441
1904152 0.44025 42.07844 0.145411
1256823 0.44084 41.91910 0.118880
1536026 0.44129 42.11417 0.227155
1328105 0.44153 41.79927 0.125368
1311247 0.44183 41.52847 0.230153
1641173 0.44364 42.24740 0.230284
1255008 0.44380 41.80379 0.178825
1645125 0.44419 41.96627 0.162075
1880304 0.44419 42.23434 0.204413
1265089 0.44472 41.86658 0.168762
1904293 0.44623 41.86956 0.202663
1249956 0.44628 42.36239 0.240126
1306423 0.44638 41.87444 0.222573
1251975 0.44647 41.90973 0.081487
1253474 0.44670 41.82253 0.121322
1367331 0.44684 42.03154 0.124673
1450148 0.44736 41.95895 0.167012
1340539 0.44766 42.08076 0.165822
1900662 0.44791 41.96821 0.209167
1264499 0.44841 41.66406 0.182460
1862183 0.44864 42.07056 0.203410
1389177 0.44895 42.14670 0.165058
1335756 0.44933 42.34252 0.205417
1255487 0.45012 41.90324 0.216815
1249371 0.45085 42.24385 0.280756
1330964 0.45085 42.05493 0.176386
1390164 0.45102 41.96907 224.657712
1367556 0.45115 41.89587 0.131181
1536028 0.45115 42.09722 0.128854
1252829 0.45168 41.75649 0.138543
1552028 0.45180 42.01453 0.114105
1895036 0.45194 41.91153 0.122542
1289346 0.45198 41.34949 213.444513
1392400 0.45205 41.99520 0.157928
1290127 0.45222 42.07392 0.284900
1262252 0.45294 41.96072 0.200848
1251381 0.45305 42.51770 0.353423
1337267 0.45318 41.93843 0.266444
1253101 0.45332 41.89377 0.195686
1302110 0.45351 42.27599 0.299138
1309694 0.45353 42.12919 0.267831
1304193 0.45354 42.07876 0.171398
1262084 0.45360 42.18827 0.177115
1916143 0.45362 42.06582 0.149222
1512067 0.45394 42.11224 0.241794
1900865 0.45405 42.02548 0.178669
1776304 0.45410 41.84927 0.206156
1253475 0.45412 42.18464 0.363860
1777122 0.45429 41.97567 0.200527
1334302 0.45463 41.87494 0.157185
1306360 0.45478 41.99291 0.165794
1937078 0.45525 42.10631 2.539974
1366475 0.45546 42.04174 0.145377
1247537 0.45565 41.96742 0.145395
1905184 0.45587 41.65300 0.428644
1531145 0.45675 42.16820 0.271137
1339716 0.45682 41.89089 0.239475
1531113 0.45694 42.25569 0.208474
1915067 0.45699 42.02079 0.232374
1644211 0.45743 42.19071 0.177568
1878719 0.45753 42.31237 0.135317
1263244 0.45799 42.52590 0.333281
1260030 0.45811 41.95029 0.140555
1258061 0.45831 42.11684 0.184209
1310963 0.45919 42.59596 268.232303
1339875 0.45944 41.92794 0.169445
1784110 0.45993 42.05468 0.220667
1565032 0.46097 42.34155 0.145290
1253180 0.46154 41.99253 0.136167
1338959 0.46167 41.90240 0.212193
1879263 0.46192 42.26696 0.135313
1252970 0.46198 42.14205 0.236354
1297742 0.46256 41.86633 0.130489
1551020 0.46283 41.96487 0.166189
1366187 0.46290 42.15860 0.142564
1924089 0.46299 42.06566 0.109869
1484053 0.46322 41.83382 0.146002
1889211 0.46351 41.84578 0.185407
1924103 0.46380 42.14301 0.122853
1876431 0.46482 42.02051 0.135887
1595028 0.46523 42.22120 0.260847
1699105 0.46590 42.13940 0.228312
1797044 0.46670 42.40418 0.245146
1854103 0.46680 42.07812 0.228324
1262016 0.46694 42.05559 0.128306
1301332 0.46754 42.17763 0.166099
1336558 0.46760 42.05273 0.181183
1317724 0.46775 42.27658 0.141424
1255426 0.46781 42.65964 0.326035
1255470 0.46877 42.07010 0.168177
1339149 0.46879 42.00695 0.150201
1596033 0.46937 42.57499 0.263164
1901738 0.46975 42.10012 0.138604
1254671 0.47065 42.18959 0.198229
1294137 0.47085 41.85041 0.289121
1311755 0.47100 42.02791 0.155070
1299758 0.47241 42.11080 0.194139
1532056 0.47273 42.13967 0.250621
1265134 0.47304 41.99333 0.185724
1305785 0.47327 42.26070 0.165684
1257102 0.47330 42.05073 0.158155
1936171 0.47336 41.95528 0.173103
1261173 0.47377 42.16709 0.189690
1303317 0.47429 42.10133 0.307938
1403033 0.47435 42.44964 0.189534
1702112 0.47547 41.93506 0.140025
1901798 0.47577 42.48698 0.214755
1257775 0.47598 42.14657 0.227584
1431096 0.47680 42.13112 0.171974
1252513 0.47767 42.36789 0.191895
1302418 0.47780 42.22784 0.144456
1636093 0.47782 42.19728 0.224917
1256332 0.47803 42.08767 0.159964
1291143 0.47819 42.04154 0.209470
1488029 0.47833 41.91333 0.152350
1562077 0.47842 42.15208 0.126718
1783052 0.47852 42.70702 0.291522
1847216 0.47905 42.31888 0.158655
1847303 0.47964 42.15841 0.135280
1256817 0.47982 42.03231 0.154711
1882097 0.47992 42.59903 0.249366
1318052 0.48068 42.22484 0.273666
1387101 0.48092 42.00385 0.136350
1309323 0.48309 42.16315 0.202487
1249209 0.48312 42.46510 0.182461
1248962 0.48342 42.15537 0.125326
1257335 0.48410 42.31733 0.182582
1285539 0.48417 42.41342 0.392103
1878288 0.48449 42.66061 0.305320
1300441 0.48485 42.11049 0.159192
1329622 0.48607 42.11261 0.242690
1332689 0.48766 42.37723 0.204918
1296963 0.48813 42.19861 0.149127
1298266 0.48930 42.23885 0.263421
1319840 0.48970 42.20478 0.135375
1876533 0.48981 42.18153 0.216561
1811099 0.49007 42.63062 0.215457
1386047 0.49181 42.28746 0.163103
1280332 0.49219 42.73941 0.475299
1302117 0.49238 42.31734 0.205947
1376168 0.49239 42.31103 0.172276
1896111 0.49243 42.08046 0.173102
1292145 0.49245 42.42148 0.246849
1254070 0.49252 42.16607 0.128373
1305350 0.49263 42.32964 0.271953
1339703 0.49272 42.04737 0.144389
1253895 0.49276 41.89829 0.175921
1250435 0.49292 42.12039 0.156580
1318689 0.49338 42.31278 0.170953
1258500 0.49383 41.98288 0.305399
1279488 0.49412 42.23993 0.261321
1703072 0.49417 41.90544 0.169388
1254299 0.49500 42.13799 0.154682
1343208 0.49500 42.11753 0.147342
1263936 0.49523 42.19532 0.270763
1305504 0.49559 42.23958 0.143620
1264375 0.49572 42.33811 0.324662
1303140 0.49592 42.49048 0.144959
1310182 0.49611 42.02496 0.147281
1346758 0.49650 42.33009 0.183501
1810037 0.49650 42.33984 0.252476
1246529 0.49677 42.14001 0.163299
1880429 0.49707 41.97907 0.257599
1342906 0.49743 41.94227 0.129825
1293465 0.49801 42.33510 0.362499
1266634 0.49820 42.33340 0.232805
1312171 0.50043 42.54100 0.258674
1263829 0.50070 42.36697 0.213330
1253046 0.50134 42.28844 0.110873
1901803 0.50262 42.58836 0.180155
1337272 0.50275 42.35788 0.166380
1389074 0.50285 42.23163 0.164362
1341857 0.50314 42.35363 0.211520
1346139 0.50323 42.42092 0.215079
1264948 0.50394 42.19260 0.179708
1532057 0.50397 42.25278 0.125721
1293006 0.50436 42.18793 0.214118
1323349 0.50491 42.41873 0.195556
1293921 0.50492 42.29921 0.124949
1254670 0.50495 41.93976 0.154589
1258289 0.50509 42.21050 0.206662
1281879 0.50547 42.22901 0.206933
1891261 0.50558 42.05216 0.159846
1473027 0.50566 42.22198 0.145077
1504096 0.50582 42.42192 0.234522
1335472 0.50597 42.23548 0.106742
1343759 0.50617 42.17726 0.132608
1697027 0.50621 42.23124 0.230248
1847148 0.50631 42.39994 0.313793
1329663 0.50765 42.28766 217.342716
1323988 0.50816 42.17286 0.187377
1263062 0.50827 42.05343 0.132156
1368482 0.50847 42.44560 0.172252
1370944 0.50947 42.24295 0.141453
1780122 0.50987 41.87859 0.210832
1876204 0.51008 42.31712 0.177509
1341502 0.51064 42.37881 0.171141
1291155 0.51089 42.03637 0.146395
1889022 0.51127 42.47574 0.169806
1256432 0.51130 42.22407 0.133131
1332392 0.51197 42.50087 0.203570
1898108 0.51204 42.37228 0.126498
1440057 0.51228 42.30733 0.142900
1259538 0.51244 42.40727 0.142731
1889090 0.51290 42.25625 0.148029
1320762 0.51339 42.25140 0.202941
1883166 0.51351 42.32145 0.159824
1519027 0.51404 42.58931 0.245014
1300470 0.51413 42.57387 0.253569
1370135 0.51615 42.52161 0.188004
1342647 0.51618 42.35236 0.206857
1922405 0.51619 42.47023 0.165968
1338430 0.51717 42.13699 0.097013
1502029 0.51797 42.23257 0.123804
1332614 0.51856 42.58745 0.176653
1659122 0.51872 42.09634 0.291521
1304501 0.51882 42.53775 0.264947
1320066 0.51920 42.72513 0.274801
1252225 0.51956 43.19956 180.359820
1901257 0.51978 42.61672 0.221096
1314847 0.52053 42.27796 0.155385
1258422 0.52105 42.40475 0.281611
1257602 0.52211 42.36599 0.128554
1385187 0.52212 42.31840 0.189585
1341459 0.52219 42.09562 0.133001
1286881 0.52280 42.37586 0.137072
1312164 0.52327 42.72466 0.314144
1335671 0.52427 42.27560 0.102210
1514059 0.52427 42.80514 0.259322
1915184 0.52460 42.37404 0.169661
1258330 0.52473 42.12443 0.163976
1780287 0.52494 42.20845 0.168153
1295285 0.52513 42.32221 0.118604
1294806 0.52535 42.38282 0.166194
1329795 0.52558 42.43147 0.156457
1257144 0.52559 42.44235 0.206064
1303197 0.52562 42.22159 0.127943
1645195 0.52580 42.40356 0.135640
1322229 0.52612 42.23087 0.229673
1301922 0.52616 42.62537 0.223768
1320126 0.52685 42.42063 0.198737
1514043 0.52706 42.44815 0.327691
1302564 0.52716 42.16970 0.160460
1261259 0.52723 42.38955 0.128058
1251536 0.52727 42.63185 0.188566
1250532 0.52770 42.68565 0.185878
1371206 0.52779 42.39553 0.175594
1673068 0.52779 42.40203 0.145974
1259006 0.52790 42.29482 0.182172
1334742 0.52809 42.46907 0.358905
1260889 0.52885 42.41841 0.163373
1262736 0.52929 42.30629 0.192538
1304503 0.52971 42.28223 0.135808
1324544 0.52973 42.30840 0.223157
1490034 0.53002 42.70507 0.209082
1817269 0.53009 42.42105 0.156163
1302346 0.53042 42.60237 0.176079
1472020 0.53112 42.42343 0.203591
1338471 0.53116 42.63427 0.187669
1246758 0.53127 42.14059 0.150761
1278820 0.53127 42.47071 0.248964
1261233 0.53166 42.35334 0.142083
1550103 0.53166 42.52236 0.180060
1346628 0.53191 42.36618 0.202120
1337703 0.53225 42.05819 0.127935
1259771 0.53232 42.34927 0.168342
1295249 0.53251 42.63882 0.170413
1574017 0.53287 42.52319 0.146094
1323777 0.53290 42.86814 233.700327
1254000 0.53300 42.80941 0.223868
1297061 0.53387 42.67617 0.243931
1536021 0.53410 42.42357 0.179657
1470063 0.53547 42.71709 0.292774
1339425 0.53579 42.64822 0.220794
1289714 0.53582 42.69972 0.195664
1254002 0.53591 42.41394 0.154403
1770487 0.53644 42.06416 0.807487
1876305 0.53667 42.40215 0.139753
1313026 0.53696 42.51919 0.184635
1644290 0.53730 42.41784 0.151407
1934253 0.53739 42.42920 0.145472
1912110 0.53763 42.12940 0.176873
1260568 0.53805 42.47376 0.212825
1636043 0.53944 42.52552 0.136410
1291159 0.53976 42.42586 0.193203
1252364 0.54134 42.29627 0.183455
1474020 0.54148 42.40943 0.233759
1324542 0.54154 42.55716 0.192395
1324685 0.54183 42.45177 0.150862
1341000 0.54203 42.43410 0.197679
1861210 0.54229 42.54160 0.184153
1340728 0.54277 43.06948 226.733312
1876731 0.54291 42.66196 0.248846
1367408 0.54306 42.59040 0.155733
1302055 0.54327 42.81745 0.221927
1322954 0.54327 42.47192 0.222576
1290995 0.54351 42.29839 0.131172
1928157 0.54379 42.57478 0.105119
1264049 0.54397 42.22020 0.141012
1297353 0.54402 42.13796 0.150359
1547048 0.54454 42.22792 0.154368
1945116 0.54469 42.58556 0.133193
1644213 0.54509 42.45335 0.164585
1641288 0.54529 42.50157 0.167640
1306980 0.54674 42.48369 0.236411
1530098 0.54758 43.14783 211.039118
1899065 0.54762 42.33816 0.184962
1291733 0.54784 42.09818 0.563755
1906545 0.54806 42.80686 0.199805
1389210 0.54865 42.50563 0.131708
1891082 0.54871 42.55050 0.155893
1297157 0.54888 42.49308 0.164080
1643316 0.54894 42.27135 2.620451
1258802 0.54947 42.33346 0.165396
1249264 0.54968 42.65559 0.142504
1331344 0.54993 42.66588 0.196720
1574062 0.55020 42.76064 0.147535
1260000 0.55060 42.72227 0.172811
1570024 0.55064 42.40742 0.136003
1368111 0.55095 42.32849 0.134329
1880545 0.55111 42.37667 0.198762
1306736 0.55145 42.35736 0.203807
1250925 0.55146 42.37732 0.204661
1264963 0.55214 42.62838 0.222604
1315818 0.55218 42.68035 0.171411
1260551 0.55236 42.25960 0.159121
1896254 0.55283 42.53302 0.148932
1252142 0.55288 42.56999 0.138874
1878756 0.55294 42.81817 0.275243
1264631 0.55299 42.20844 0.180525
1366195 0.55313 42.30991 0.126609
1341426 0.55321 42.59233 0.195663
1316989 0.55343 42.21046 0.206116
1444028 0.55372 42.57853 0.167472
1439028 0.55424 42.40539 0.156284
1912020 0.55436 42.48851 0.086530
1321492 0.55467 42.32536 0.198609
1246796 0.55502 43.41490 286.201907
1249395 0.55513 42.57116 0.155484
1260605 0.55534 42.44990 0.147977
1255523 0.55536 42.56212 0.205079
1833067 0.55577 42.36557 0.187878
1530191 0.55584 42.73848 0.219890
1256505 0.55626 42.42574 0.129256
1504139 0.55644 42.44240 0.121296
1256764 0.55649 42.29948 0.152467
1251600 0.55760 42.56286 0.138855
1291842 0.55763 42.41090 0.260645
1326367 0.55797 42.69800 0.183483
1635042 0.55833 42.37836 0.115298
1311590 0.55910 42.46451 0.141043
1295685 0.55929 42.58846 0.305188
1331976 0.55939 43.47172 240.390104
1810087 0.55943 42.60293 0.203348
1304779 0.55993 42.45886 0.095533
1249182 0.56017 42.18869 0.218902
1252751 0.56059 42.47726 0.130190
1915087 0.56104 42.52096 0.204872
1259500 0.56161 42.38353 0.156604
1263579 0.56161 42.67654 0.220222
1289555 0.56173 42.34449 0.141727
1644163 0.56202 42.85635 0.187851
1262267 0.56215 42.18917 0.216585
1337321 0.56258 42.52134 0.147575
1303952 0.56262 42.63699 0.163123
1654105 0.56271 42.31739 0.147648
1319926 0.56341 42.50456 0.228650
1878335 0.56371 42.52206 0.142532
1259585 0.56401 42.64940 0.157419
1452059 0.56420 42.43056 0.199241
1330903 0.56429 42.70695 0.146259
1338278 0.56430 42.54121 0.158478
1285317 0.56441 42.44977 0.162513
1876287 0.56445 42.48074 0.114709
1264077 0.56459 42.82499 0.213498
1432141 0.56489 42.83606 0.210171
1279501 0.56527 42.48250 0.174128
1283855 0.56536 42.35110 0.185372
1942106 0.56584 42.62418 0.170202
1315890 0.56699 42.92660 0.236079
1595127 0.56740 42.70353 0.123933
1259561 0.56751 42.47441 0.131076
1643338 0.56788 42.78176 0.179116
1850154 0.56823 42.60912 0.217400
1328089 0.56864 42.43590 0.178769
1345458 0.56872 42.61153 0.185543
1512101 0.56872 42.46880 0.126607
1326273 0.56949 43.62257 234.917001
1305807 0.56997 42.87093 0.249372
1895233 0.57035 42.14025 0.174362
1266830 0.57039 42.39987 0.184051
1248936 0.57093 42.73478 0.217823
1291222 0.57106 42.39885 0.246842
1290394 0.57153 42.49121 0.214474
1643063 0.57188 42.97779 0.205013
1302353 0.57193 42.56619 0.128993
1251436 0.57349 42.63064 0.213655
1328103 0.57472 42.70512 0.200357
1320278 0.57508 42.48339 0.195541
1466032 0.57606 42.56020 0.166397
1562098 0.57618 42.61824 0.130345
1777216 0.57626 42.41191 0.223669
1634024 0.57629 42.71460 0.174080
1255142 0.57675 42.58673 0.196380
1448122 0.57688 42.68022 0.157731
1849244 0.57697 42.59296 0.156422
1253243 0.57729 42.65652 0.206521
1337228 0.57741 42.81386 0.217728
1773189 0.57744 42.74970 0.273518
1281691 0.57821 42.76313 0.183393
1335854 0.57869 42.60601 0.188571
1910065 0.57875 42.57166 0.230849
1320447 0.57892 42.61000 0.168211
1330339 0.57914 42.66091 0.231583
1247570 0.57927 42.52181 0.184367
1258400 0.57963 42.92791 0.221817
1282966 0.58012 42.53997 0.164435
1847028 0.58021 42.52612 0.318598
1252810 0.58026 42.63840 0.153699
1435033 0.58040 42.79653 0.177003
1501158 0.58049 42.78665 0.303688
1255382 0.58055 42.52955 0.164762
1340470 0.58057 42.66228 0.156276
1262055 0.58072 42.76817 0.182801
1770225 0.58074 42.76376 0.192014
1927254 0.58091 43.01823 0.189164
1533035 0.58117 42.80828 0.180978
1304652 0.58126 42.64917 0.148970
1314162 0.58141 42.66271 0.158208
1487055 0.58196 42.84980 0.218787
1263580 0.58276 42.64332 0.212074
1336384 0.58306 42.75765 0.174424
1315191 0.58357 42.71024 0.155069
1770206 0.58411 42.45840 0.148103
1300531 0.58454 42.85836 0.183528
1338485 0.58466 42.73675 0.141548
1265990 0.58574 42.60893 0.208597
1256819 0.58576 42.72917 0.171230
1334265 0.58586 42.72307 0.219667
1331719 0.58627 42.65630 0.211042
1302572 0.58740 42.67107 0.136394
1848092 0.58770 42.70658 0.152884
1257129 0.58817 42.48760 0.180149
1294971 0.58822 42.97461 0.188966
1303118 0.58838 42.82734 0.257665
1302073 0.58845 42.64079 0.204488
1255657 0.58881 43.08574 0.199277
1333576 0.58893 42.58421 0.295530
1370806 0.58895 42.90569 0.185555
1324536 0.58899 42.96694 0.236963
1321261 0.58936 42.37372 0.184522
1575072 0.59028 42.72133 0.142094
1946322 0.59043 42.75858 0.135690
1253997 0.59079 42.62793 0.167289
1260639 0.59141 42.58001 0.212439
1896244 0.59156 43.15886 0.214198
1879187 0.59157 42.73633 0.204879
1299439 0.59158 42.86835 0.162284
1595110 0.59269 42.70930 0.163712
1889226 0.59276 42.35345 0.179956
1625059 0.59279 42.88319 0.188226
1392367 0.59349 43.05236 0.225147
1264083 0.59390 42.73246 0.153574
1290191 0.59506 42.39187 0.220934
1319653 0.59552 42.64435 0.149422
1433226 0.59618 42.72123 0.244981
1309051 0.59629 42.50344 0.190443
1252313 0.59692 42.71901 0.130780
1341423 0.59710 42.47573 0.151963
1258591 0.59750 42.53003 0.244750
1251126 0.59788 42.74016 0.125471
1261236 0.59789 42.49326 0.271873
1500076 0.59892 42.69531 0.190005
1290323 0.59909 42.44629 0.202661
1338223 0.59952 42.65104 0.173051
1339220 0.59992 42.91367 0.202808
1450127 0.60009 42.74341 0.186278
1336953 0.60013 42.70069 0.198452
1876301 0.60073 42.81219 0.221063
1305873 0.60092 42.82088 0.184235
1292800 0.60097 42.39938 0.235016
1338233 0.60148 42.92790 0.185075
1255545 0.60182 42.56788 0.137666
1259330 0.60243 42.86699 0.219700
1674022 0.60262 42.53555 0.165883
1265260 0.60311 42.50027 0.283073
1574019 0.60433 42.46616 0.110552
1303314 0.60491 42.96858 0.332650
1252199 0.60498 42.70593 0.188972
1864084 0.60535 42.74226 0.146991
1254889 0.60551 42.81646 0.150522
1335585 0.60557 42.89637 0.227743
1549078 0.60558 42.81212 0.236241
1335387 0.60582 42.64030 0.152941
1335564 0.60619 42.81482 0.157863
1306059 0.60631 42.86798 0.189924
1839117 0.60674 42.72056 0.153557
1641368 0.60706 43.00297 0.217321
1335675 0.60735 42.69747 0.153144
1293046 0.60736 42.93457 0.207490
1929034 0.60827 42.60951 0.169830
1246334 0.60861 41.73631 111.863702
1306110 0.60864 42.60705 0.131514
1320843 0.60874 42.88274 0.196272
1531033 0.60888 42.99034 0.222241
1770680 0.60911 42.56791 0.150298
1340132 0.60943 42.75672 0.218323
1298246 0.60946 42.58711 0.157375
1301397 0.60955 43.02617 0.175590
1298763 0.60960 43.03339 0.212264
1602033 0.60967 42.78596 0.147435
1297377 0.60981 42.53459 0.209124
1316461 0.60984 42.57690 0.192471
1936215 0.61011 42.72967 0.161031
1431108 0.61052 42.67059 0.152324
1261144 0.61069 42.69645 0.164205
1443078 0.61096 43.10880 0.186404
1329365 0.61101 42.93007 0.155335
1413048 0.61122 42.80998 0.237952
1959025 0.61137 43.19188 0.245258
1644180 0.61154 42.84893 0.151668
1332008 0.61156 43.01242 0.215613
1904321 0.61177 42.95593 0.200413
1289470 0.61207 42.51588 0.242569
1534078 0.61224 42.72037 0.181038
1315570 0.61273 42.81293 0.130331
1644061 0.61287 42.50418 0.206206
1332594 0.61302 43.60052 184.590399
1338649 0.61327 43.07674 0.201356
1262803 0.61343 43.09117 0.234782
1891030 0.61377 42.99210 0.189682
1296781 0.61378 43.30679 173.245625
1257905 0.61393 42.74788 0.152997
1849276 0.61412 42.97053 0.193351
1258433 0.61445 43.08686 0.247769
1331925 0.61496 42.81900 0.282138
1311113 0.61533 42.81473 0.153594
1316626 0.61601 42.83136 0.219947
1305219 0.61633 42.99796 0.165056
1387162 0.61750 43.19570 0.202110
1300084 0.61843 43.07014 0.251521
1261163 0.61854 42.72636 0.288625
1812092 0.61870 42.20088 0.399747
1331883 0.61882 42.94493 0.233736
1305409 0.61935 42.71444 0.164805
1256335 0.61939 42.92372 0.187274
1256807 0.61943 42.62422 0.222683
1594042 0.61981 42.93407 0.154717
1338849 0.62002 42.92772 0.172475
1260463 0.62023 42.85226 0.226103
1301915 0.62043 43.14530 0.234289
1334253 0.62076 42.96750 0.201253
1258249 0.62104 42.88673 0.205214
1498017 0.62127 42.96494 5.294819
1261456 0.62162 42.90798 0.152906
1579110 0.62217 43.00674 0.193426
1335818 0.62253 42.74949 0.203966
1598039 0.62292 42.94654 0.199237
1267094 0.62318 42.80918 0.134380
1332632 0.62320 42.58487 0.162997
1904061 0.62336 42.88673 0.149259
1849109 0.62398 42.64063 0.121013
1255130 0.62411 43.01173 0.187050
1899029 0.62411 42.79865 0.131102
1431118 0.62468 42.92618 0.334443
1833321 0.62480 42.93252 0.199835
1258118 0.62518 42.89584 0.170081
1916193 0.62565 42.90373 0.222750
1280762 0.62617 43.14596 0.225866
1302901 0.62618 43.17660 0.199999
1251114 0.62632 42.87270 0.133737
1392329 0.62654 42.87127 0.151822
1321116 0.62684 42.80719 0.186569
1310073 0.62703 42.89849 0.145844
1891107 0.62735 42.69856 0.151061
1334858 0.62737 43.03721 0.326137
1305687 0.62740 43.23335 0.155750
1295417 0.62753 42.81930 0.399303
1294667 0.62818 42.87617 0.205266
1370308 0.62863 42.98062 0.230531
1315832 0.62910 42.85659 0.208914
1590044 0.62931 42.92056 0.142540
1380034 0.62935 43.70945 206.052009
1375087 0.62952 42.99013 0.175815
1251603 0.63033 42.94051 0.218807
1311001 0.63094 42.93812 0.243210
1280790 0.63211 42.82135 0.211625
